Day,StartTime,EndTime,Course,Group,Room
FRIDAY,17:00,17:50,Database Management Systems,CSD 2.1,B322
WEDNESDAY,08:00,08:50,Database Management Systems,CSD 2.1,B212
WEDNESDAY,15:00,15:50,Database Management Systems,CSD 2.1,B106
THURSDAY,13:50,15:30,Database Management Systems,CSD 2.1,TLFR4
FRIDAY,13:50,15:30,Database Management Systems,CSD 2.1,KFL02
TUESDAY,13:50,15:30,Database Management Systems,CSD 2.1,TLFR4
FRIDAY,09:50,11:30,Database Management Systems,CSD 2.1,TLFR1
SATURDAY,17:30,19:10,Design Thinking and Innovation,CSD 3.1,Electronic Devices & Circuits Lab
THURSDAY,09:50,11:30,Design Thinking and Innovation,CSD 3.1,Electronic Devices & Circuits Lab
TUESDAY,08:00,09:40,Design Thinking and Innovation,CSD 3.1,Electronic Devices & Circuits Lab
SATURDAY,15:50,17:30,Design Thinking and Innovation,CSD 3.1,Electronic Devices & Circuits Lab
