Day,StartTime,EndTime,Course,Group,Room
WEDNESDAY,11:00,11:50,Fourier series and Number theory,IT 2.4,A303
THURSDAY,12:00,12:50,Fourier series and Number theory,IT 2.4,B411
SATURDAY,16:00,16:50,Fourier series and Number theory,IT 2.4,A205
TUESDAY,18:00,18:50,Fourier series and Number theory,IT 2.4,B402
