Day,StartTime,EndTime,Course,Group,Room
SATURDAY,08:00,08:50,Database Management Systems,IT 2.1,B320
WEDNESDAY,08:00,08:50,Database Management Systems,IT 2.1,B404
THURSDAY,15:00,15:50,Database Management Systems,IT 2.1,B212
SATURDAY,13:50,15:30,Database Management Systems,IT 2.1,JR3
TUESDAY,11:50,13:30,Database Management Systems,IT 2.1,TLFR5
TUESDAY,17:30,19:10,Database Management Systems,IT 2.1,KFL01
WEDNESDAY,11:50,13:30,Database Management Systems,IT 2.1,TLFR3
SATURDAY,11:00,11:50,Database Management Systems,IT 2.5,C302
WEDNESDAY,15:00,15:50,Database Management Systems,IT 2.5,A304
WEDNESDAY,10:00,10:50,Database Management Systems,IT 2.5,C101
TUESDAY,13:50,15:30,Database Management Systems,IT 2.5,JL2
THURSDAY,17:30,19:10,Database Management Systems,IT 2.5,TLFL4
FRIDAY,11:50,13:30,Database Management Systems,IT 2.5,JL2
SATURDAY,11:50,13:30,Database Management Systems,IT 2.5,JL2
