Day,StartTime,EndTime,Course,Group,Room
FRIDAY,18:00,18:50,Modern Digital Communication,ECE 3.3,C102
WEDNESDAY,13:00,13:50,Modern Digital Communication,ECE 3.3,B405
THURSDAY,11:00,11:50,Modern Digital Communication,ECE 3.3,B220
