Day,StartTime,EndTime,Course,Group,Room
FRIDAY,09:00,09:50,Fourier series and Number theory,ECE 2.3,B212
MONDAY,08:00,08:50,Fourier series and Number theory,ECE 2.3,A309
TUESDAY,14:00,14:50,Fourier series and Number theory,ECE 2.3,B418
WEDNESDAY,11:00,11:50,Fourier series and Number theory,ECE 2.3,A102
