Day,StartTime,EndTime,Course,Group,Room
THURSDAY,12:00,12:50,Fundamentals of Mobile Computing,CSE 3.1,B325
SATURDAY,16:00,16:50,Fundamentals of Mobile Computing,CSE 3.1,B106
FRIDAY,18:00,18:50,Fundamentals of Mobile Computing,CSE 3.1,A202
