Day,StartTime,EndTime,Course,Group,Room
FRIDAY,14:00,14:50,Fourier series and Number theory,CSE 2.4,A208
TUESDAY,14:00,14:50,Fourier series and Number theory,CSE 2.4,B405
MONDAY,14:00,14:50,Fourier series and Number theory,CSE 2.4,B321
FRIDAY,10:00,10:50,Fourier series and Number theory,CSE 2.4,A209
