Day,StartTime,EndTime,Course,Group,Room
TUESDAY,15:00,15:50,Transforms and Applied Partial Differential Equations,BT 2.3,B212
SATURDAY,11:00,11:50,Transforms and Applied Partial Differential Equations,BT 2.3,B402
WEDNESDAY,09:00,09:50,Transforms and Applied Partial Differential Equations,BT 2.3,B221
THURSDAY,15:00,15:50,Transforms and Applied Partial Differential Equations,BT 2.3,C201
