Day,StartTime,EndTime,Course,Group,Room
THURSDAY,16:00,16:50,3D Modelling and Texturing,CSD 3.1,A203
FRIDAY,14:00,14:50,3D Modelling and Texturing,CSD 3.1,B411
SATURDAY,13:50,15:30,3D Modelling and Texturing,CSD 3.1,KFR01
FRIDAY,09:50,11:30,3D Modelling and Texturing,CSD 3.1,TLFL3
SATURDAY,12:00,12:50,Introduction to 3D Animation,CSD 4.1,B106
