Day,StartTime,EndTime,Course,Group,Room
SATURDAY,11:00,11:50,Database Management Systems,CSE-CS 2.1,B401
WEDNESDAY,15:00,15:50,Database Management Systems,CSE-CS 2.1,B417
SATURDAY,13:00,13:50,Database Management Systems,CSE-CS 2.1,A108
WEDNESDAY,17:30,19:10,Database Management Systems,CSE-CS 2.1,TLFL1
WEDNESDAY,15:50,17:30,Database Management Systems,CSE-CS 2.1,TLGL2
FRIDAY,15:50,17:30,Database Management Systems,CSE-CS 2.1,TLGL4
THURSDAY,17:30,19:10,Database Management Systems,CSE-CS 2.1,JL1
TUESDAY,09:00,09:50,Cyber and Digital Forensics,CSE-CS 3.1,B302
THURSDAY,15:00,15:50,Cyber and Digital Forensics,CSE-CS 3.1,B302
THURSDAY,14:00,14:50,Cyber and Digital Forensics,CSE-CS 3.1,B416
TUESDAY,11:50,13:30,Cyber and Digital Forensics,CSE-CS 3.1,TLFR5
FRIDAY,17:30,19:10,Cyber and Digital Forensics,CSE-CS 3.1,KFR03
