Day,StartTime,EndTime,Course,Group,Room
TUESDAY,14:00,14:50,Principles of Artificial Intelligence,IT 3.2,B222
FRIDAY,12:00,12:50,Principles of Artificial Intelligence,IT 3.2,A210
THURSDAY,16:00,16:50,Principles of Artificial Intelligence,IT 3.2,A211
MONDAY,17:30,19:10,Principles of Artificial Intelligence,IT 3.2,TLFR1
MONDAY,15:50,17:30,Principles of Artificial Intelligence,IT 3.2,TLFL3
