Day,StartTime,EndTime,Course,Group,Room
TUESDAY,14:00,14:50,Web Programming,CSE 3.1,A110
SATURDAY,14:00,14:50,Web Programming,CSE 3.1,A310
THURSDAY,17:00,17:50,Web Programming,CSE 3.1,C308
WEDNESDAY,11:50,13:30,Web Programming,CSE 3.1,TLGL1
WEDNESDAY,13:50,15:30,Web Programming,CSE 3.1,KFL01
WEDNESDAY,15:50,17:30,Web Programming,CSE 3.1,TLFL5
FRIDAY,13:50,15:30,Web Programming,CSE 3.1,TLFL3
SATURDAY,13:00,13:50,Computer Networks,CSE 3.1,B210
THURSDAY,14:00,14:50,Computer Networks,CSE 3.1,B321
TUESDAY,12:00,12:50,Computer Networks,CSE 3.1,B418
THURSDAY,11:50,13:30,Computer Networks,CSE 3.1,TLFL1
TUESDAY,08:00,09:40,Computer Networks,CSE 3.1,TLFL1
FRIDAY,11:50,13:30,Computer Networks,CSE 3.1,TLFR4
FRIDAY,09:50,11:30,Computer Networks,CSE 3.1,TLFL2
THURSDAY,15:00,15:50,Computer Networks,CSE 3.6,B408
THURSDAY,16:00,16:50,Computer Networks,CSE 3.6,B418
SATURDAY,10:00,10:50,Computer Networks,CSE 3.6,B417
SATURDAY,08:00,09:40,Computer Networks,CSE 3.6,JR3
WEDNESDAY,17:30,19:10,Computer Networks,CSE 3.6,TLFR1
TUESDAY,09:50,11:30,Computer Networks,CSE 3.6,TLGL2
FRIDAY,08:00,09:40,Computer Networks,CSE 3.6,TLGL4
