Day,StartTime,EndTime,Course,Group,Room
WEDNESDAY,11:00,11:50,Automotive Mechatronics,MCT 4.1,B411
TUESDAY,17:00,17:50,Automotive Mechatronics,MCT 4.1,B422
FRIDAY,13:00,13:50,Automotive Mechatronics,MCT 4.1,A303
