Day,StartTime,EndTime,Course,Group,Room
SATURDAY,09:00,09:50,Machine Design,R&A 3.1,A102
THURSDAY,08:00,08:50,Machine Design,R&A 3.1,B403
SATURDAY,17:00,17:50,Machine Design,R&A 3.1,A208
