Day,StartTime,EndTime,Course,Group,Room
TUESDAY,16:00,16:50,Machine Design,MECH 3.2,A209
THURSDAY,10:00,10:50,Machine Design,MECH 3.2,B106
FRIDAY,11:00,11:50,Machine Design,MECH 3.2,A104/105
