Day,StartTime,EndTime,Course,Group,Room
TUESDAY,11:00,11:50,Analog and Digital Communication,IT 2.3,A202
TUESDAY,16:00,16:50,Analog and Digital Communication,IT 2.3,B426
THURSDAY,10:00,10:50,Analog and Digital Communication,IT 2.3,A102
