Day,StartTime,EndTime,Course,Group,Room
THURSDAY,14:00,14:50,GLOBAL CLIMATIC CHANGE,CIVIL 4.1,B107
MONDAY,16:00,16:50,GLOBAL CLIMATIC CHANGE,CIVIL 4.1,B415
WEDNESDAY,15:00,15:50,GLOBAL CLIMATIC CHANGE,CIVIL 4.1,B402
