Day,StartTime,EndTime,Course,Group,Room
MONDAY,13:00,13:50,Information theory and coding,ECE 3.1,B321
WEDNESDAY,18:00,18:50,Information theory and coding,ECE 3.1,B212
MONDAY,17:00,17:50,Information theory and coding,ECE 3.1,B212
FRIDAY,09:00,09:50,Multimedia Compression and Networking,ECE 4.1,B412
THURSDAY,10:00,10:50,Multimedia Compression and Networking,ECE 4.1,A208
TUESDAY,15:00,15:50,Multimedia Compression and Networking,ECE 4.1,B221
FRIDAY,16:00,16:50,Multimedia Compression and Networking,ECE 4.3,C302
TUESDAY,13:00,13:50,Multimedia Compression and Networking,ECE 4.3,A104/105
TUESDAY,09:00,09:50,Multimedia Compression and Networking,ECE 4.3,A205
