Day,StartTime,EndTime,Course,Group,Room
MONDAY,08:10,09:50,Build and Deploy Machine Learning Applications,AIML-3C,140
MONDAY,08:10,09:50,Build and Deploy Machine Learning Applications,AIML-3C,140
MONDAY,08:10,09:50,Object Oriented Programming Using JAVA,AIML-2D,140
MONDAY,08:10,09:50,Object Oriented Programming Using JAVA,AIML-2D,140
MONDAY,08:10,09:50,Object Oriented Programming Using JAVA,AIML-2D,140
MONDAY,08:10,09:50,Object Oriented Programming Using JAVA,AIML-2D,140
