Day,StartTime,EndTime,Course,Group,Room
TUESDAY,08:00,08:50,Power Electronics,EEE 3.2,A104/105
MONDAY,10:00,10:50,Power Electronics,EEE 3.2,A304
THURSDAY,16:00,16:50,Power Electronics,EEE 3.2,B402
