Day,StartTime,EndTime,Course,Group,Room
TUESDAY,11:00,11:50,Database Management Systems,IT-2B,B213
FRIDAY,09:00,09:50,Database Management Systems,IT-2B,B404
FRIDAY,15:00,15:50,Database Management Systems,IT-2B,B220
WEDNESDAY,11:50,13:30,Database Management Systems,IT-2B,KFL02
THURSDAY,08:00,09:40,Database Management Systems,IT-2B,JL2
WEDNESDAY,15:50,17:30,Database Management Systems,IT-2B,JL1
MONDAY,17:30,19:10,Database Management Systems,IT-2B,TLSR1
