Day,StartTime,EndTime,Course,Group,Room
FRIDAY,12:00,12:50,Object Oriented Programming Using JAVA,CSE-2B,A302
TUESDAY,08:00,08:50,Object Oriented Programming Using JAVA,CSE-2B,B419
WEDNESDAY,11:00,11:50,Object Oriented Programming Using JAVA,CSE-2B,A303
MONDAY,11:50,13:30,Object Oriented Programming Using JAVA,CSE-2B,KFR02
THURSDAY,17:30,19:10,Object Oriented Programming Using JAVA,CSE-2B,TLGL1
FRIDAY,13:50,15:30,Object Oriented Programming Using JAVA,CSE-2B,JR2
WEDNESDAY,08:00,09:40,Object Oriented Programming Using JAVA,CSE-2B,TLFL3
WEDNESDAY,13:00,13:50,Object Oriented Programming Using JAVA,CSE-2I,A202
WEDNESDAY,15:00,15:50,Object Oriented Programming Using JAVA,CSE-2I,B411
MONDAY,10:00,10:50,Object Oriented Programming Using JAVA,CSE-2I,B426
MONDAY,08:00,09:40,Object Oriented Programming Using JAVA,CSE-2I,TLFR3
TUESDAY,09:50,11:30,Object Oriented Programming Using JAVA,CSE-2I,JL2
FRIDAY,08:00,09:40,Object Oriented Programming Using JAVA,CSE-2I,TLGL4
TUESDAY,13:50,15:30,Object Oriented Programming Using JAVA,CSE-2I,JR1
