Day,StartTime,EndTime,Course,Group,Room
WEDNESDAY,15:00,15:50,Automotive Mechatronics,MCT 4.1,A211
TUESDAY,08:00,08:50,Automotive Mechatronics,MCT 4.1,A311
FRIDAY,11:00,11:50,Automotive Mechatronics,MCT 4.1,B322
