Day,StartTime,EndTime,Course,Group,Room
TUESDAY,09:00,09:50,Fundamentals of Management for Engineers,MCT 3.1,B418
WEDNESDAY,14:00,14:50,Fundamentals of Management for Engineers,MCT 3.1,C301
THURSDAY,15:00,15:50,Fundamentals of Management for Engineers,MCT 3.1,B218
