Day,StartTime,EndTime,Course,Group,Room
FRIDAY,17:30,19:10,Computer Aided Engineering Laboratory,MCT 4.1,MCT CAD Lab
MONDAY,11:50,13:30,Computer Aided Engineering Laboratory,MCT 4.1,MCT CAD Lab
THURSDAY,09:00,09:50,Computer Aided Design and Manufacturing,MCT 4.1,B416
TUESDAY,12:00,12:50,Computer Aided Design and Manufacturing,MCT 4.1,A310
WEDNESDAY,08:00,08:50,Computer Aided Design and Manufacturing,MCT 4.1,A104/105
