Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,17:00,17:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A202
FRIDAY,15:00,15:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A202
THURSDAY,11:00,11:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A109
TUESDAY,11:00,11:50,Theory of Computation,Mr. Dr.K.Ananthajothi,B422
THURSDAY,10:00,10:50,Fundamentals of Mobile Computing,HOD CSE,B302
MONDAY,08:00,08:50,Fundamentals of Mobile Computing,HOD CSE,A104/105
TUESDAY,14:00,14:50,Fundamentals of Mobile Computing,HOD CSE,B221
FRIDAY,11:00,11:50,Web Programming,New Staff - 04,B410
WEDNESDAY,14:00,14:50,Web Programming,New Staff - 04,A202
THURSDAY,16:00,16:50,Web Programming,New Staff - 04,A205
WEDNESDAY,09:50,11:30,Web Programming,New Staff - 04,TLFL1
FRIDAY,17:30,19:10,Web Programming,New Staff - 04,TLFR2
MONDAY,09:50,11:30,Web Programming,New Staff - 04,TLGL3
TUESDAY,11:50,13:30,Web Programming,New Staff - 04,JL2
TUESDAY,18:00,18:50,Computer Networks,Mrs. Dr.R.Sabitha,B212
THURSDAY,18:00,18:50,Computer Networks,Mrs. Dr.R.Sabitha,C308
WEDNESDAY,08:00,08:50,Computer Networks,Mrs. Dr.R.Sabitha,B219
MONDAY,09:50,11:30,Computer Networks,Mrs. Dr.R.Sabitha,TLGL1
TUESDAY,11:50,13:30,Computer Networks,Mrs. Dr.R.Sabitha,TLFR1
MONDAY,13:50,15:30,Computer Networks,Mrs. Dr.R.Sabitha,JL3
WEDNESDAY,15:50,17:30,Computer Networks,Mrs. Dr.R.Sabitha,JR2
FRIDAY,16:00,16:50,Foundations of Artificial Intelligence,Mrs. Deepa B,B320
FRIDAY,10:00,10:50,Foundations of Artificial Intelligence,Mrs. Deepa B,C102
FRIDAY,12:00,12:50,Foundations of Artificial Intelligence,Mrs. Deepa B,B401
FRIDAY,08:00,09:40,Foundations of Artificial Intelligence,Mrs. Deepa B,TLSL2
TUESDAY,15:50,17:30,Foundations of Artificial Intelligence,Mrs. Deepa B,KSL03
