Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,16:00,16:50,Computer Vision and Applications,Mrs. Sangeetha K,B404
FRIDAY,10:00,10:50,Computer Vision and Applications,Mrs. Sangeetha K,B320
TUESDAY,11:50,13:30,Computer Vision and Applications,Mrs. Sangeetha K,Networks Lab
TUESDAY,15:50,17:30,Computer Vision and Applications,Mrs. Sangeetha K,Thermal Lab 1
FRIDAY,08:00,08:50,Recommendation Systems (Professional Elective I),New Staff - 05,B415
FRIDAY,14:00,14:50,Recommendation Systems (Professional Elective I),New Staff - 05,B320
TUESDAY,15:50,17:30,Recommendation Systems (Professional Elective I),New Staff - 05,Vehicle Maintenance Lab
THURSDAY,13:50,15:30,Recommendation Systems (Professional Elective I),New Staff - 05,Engineering Practices Lab (Electronics)
MONDAY,11:50,13:30,Build and Deploy Machine Learning Applications,Ms. Saranya S,Metrology & Measurement Lab
FRIDAY,17:30,19:10,Build and Deploy Machine Learning Applications,Ms. Saranya S,LIC Lab
TUESDAY,11:00,11:50,Deep Learning,Dr. Raju K,A310
THURSDAY,12:00,12:50,Deep Learning,Dr. Raju K,B218
TUESDAY,15:00,15:50,Deep Learning,Dr. Raju K,A103
FRIDAY,11:50,13:30,Deep Learning,Dr. Raju K,Baking Lab
TUESDAY,17:30,19:10,Deep Learning,Dr. Raju K,Optical and Microwave Lab
WEDNESDAY,15:00,15:50,Framework for data and visual Analytics,Mrs. J Jasmine Gabriel,B419
WEDNESDAY,11:00,11:50,Framework for data and visual Analytics,Mrs. J Jasmine Gabriel,A110
MONDAY,18:00,18:50,Framework for data and visual Analytics,Mrs. J Jasmine Gabriel,A204
FRIDAY,17:30,19:10,Framework for data and visual Analytics,Mrs. J Jasmine Gabriel,VLSI Lab
TUESDAY,08:00,09:40,Framework for data and visual Analytics,Mrs. J Jasmine Gabriel,Digital Lab-2
THURSDAY,13:00,13:50,Computer Networks,Dr. N M Balamurugan,A302
FRIDAY,11:00,11:50,Computer Networks,Dr. N M Balamurugan,A205
MONDAY,15:00,15:50,Computer Networks,Dr. N M Balamurugan,B220
MONDAY,08:00,09:40,Computer Networks,Dr. N M Balamurugan,Manufacturing Technology II
TUESDAY,08:00,09:40,Computer Networks,Dr. N M Balamurugan,Electronic Devices & Circuits Lab
WEDNESDAY,11:50,13:30,Computer Networks,Dr. N M Balamurugan,Chemical Reaction Engineering Lab
TUESDAY,11:50,13:30,Computer Networks,Dr. N M Balamurugan,Thermal Lab 2
THURSDAY,16:00,16:50,DataEngineering,Mrs. Sowmia K R,B424
WEDNESDAY,10:00,10:50,DataEngineering,Mrs. Sowmia K R,C101
THURSDAY,09:00,09:50,DataEngineering,Mrs. Sowmia K R,B404
