Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,11:50,13:30,Project-1,Mr. Dr.K.Anand,KFR02
MONDAY,13:50,15:30,Project-1,Mr. Dr.K.Anand,TLFL1
WEDNESDAY,15:50,17:30,Project-1,Mr. Dr.K.Anand,TLFL2
THURSDAY,08:00,09:40,Project-1,Mr. Dr.K.Anand,KFL02
THURSDAY,11:50,13:30,Project-1,Mr. Dr.K.Anand,TLFL5
TUESDAY,09:50,11:30,Project-1,Mr. Dr.K.Anand,KFR03
THURSDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,KFL03
WEDNESDAY,13:50,15:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLGL3
WEDNESDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLFR4
FRIDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,KFR01
TUESDAY,13:50,15:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLFR4
MONDAY,11:50,13:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLFL2
TUESDAY,11:50,13:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,KFL01
TUESDAY,09:50,11:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,JL3
FRIDAY,11:50,13:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLFR4
THURSDAY,09:50,11:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,KFR02
THURSDAY,13:50,15:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLFL2
FRIDAY,08:00,09:40,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLSR1
MONDAY,11:00,11:50,Cloud Computing,Mr.Vasu Vadlamani,A311
MONDAY,17:00,17:50,Cloud Computing,Mr.Vasu Vadlamani,A305
FRIDAY,08:00,09:40,Cloud Computing,Mr.Vasu Vadlamani,TLGL2
TUESDAY,15:50,17:30,Cloud Computing,Mr.Vasu Vadlamani,TLFL3
MONDAY,18:00,18:50,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,B411
MONDAY,16:00,16:50,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,B415
MONDAY,11:50,13:30,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,KFL03
WEDNESDAY,11:50,13:30,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,TLFR4
