Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,09:00,09:50,Analog Circuits –I,Dr. Kumaran N,A210
TUESDAY,10:00,10:50,Analog Circuits –I,Dr. Kumaran N,A311
FRIDAY,17:00,17:50,Analog Circuits –I,Dr. Kumaran N,B401
MONDAY,18:00,18:50,Electromagnetic Fields,Ms. S.Priyanka Devi,A210
TUESDAY,08:00,08:50,Electromagnetic Fields,Ms. S.Priyanka Devi,B424
WEDNESDAY,15:00,15:50,Electromagnetic Fields,Ms. S.Priyanka Devi,A311
TUESDAY,14:00,14:50,Digital Principles and System Design,Mr. Asokan V,A110
FRIDAY,16:00,16:50,Digital Principles and System Design,Mr. Asokan V,A302
TUESDAY,12:00,12:50,Digital Principles and System Design,Mr. Asokan V,A309
TUESDAY,11:00,11:50,Fourier series and Number theory,Mr. Sathiragavan M,B221
WEDNESDAY,08:00,08:50,Fourier series and Number theory,Mr. Sathiragavan M,B320
THURSDAY,14:00,14:50,Fourier series and Number theory,Mr. Sathiragavan M,A302
WEDNESDAY,11:00,11:50,Fourier series and Number theory,Mr. Sathiragavan M,A304
FRIDAY,09:50,11:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Digital Lab-1
MONDAY,13:50,15:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Digital Lab-1
MONDAY,11:50,13:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Digital Lab-1
WEDNESDAY,15:50,17:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Digital Lab-1
MONDAY,10:00,10:50,Introduction to Python Programming,Mr. Murali Krishna K,B322
MONDAY,08:00,08:50,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
WEDNESDAY,11:50,13:30,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
THURSDAY,09:50,11:30,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
FRIDAY,10:00,10:50,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
