Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,08:00,08:50,Experimental Aerodynamics,Dr. Surendra Bogadi,A310
MONDAY,16:00,16:50,Experimental Aerodynamics,Dr. Surendra Bogadi,B219
FRIDAY,11:00,11:50,Experimental Aerodynamics,Dr. Surendra Bogadi,A103
WEDNESDAY,11:00,11:50,Fatigue and Fracture,Mr. Balaji Rajendran,B218
WEDNESDAY,08:00,08:50,Fatigue and Fracture,Mr. Balaji Rajendran,A309
THURSDAY,14:00,14:50,Fatigue and Fracture,Mr. Balaji Rajendran,A310
TUESDAY,10:00,10:50,Combustion and Flames,Mr. B Kathiravan,B302
MONDAY,11:00,11:50,Combustion and Flames,Mr. B Kathiravan,B405
MONDAY,14:00,14:50,Combustion and Flames,Mr. B Kathiravan,B221
FRIDAY,08:00,09:40,Aircraft structures lab,Mr. Balaji Rajendran,Avionics Lab
THURSDAY,08:00,09:40,Aircraft structures lab,Mr. Balaji Rajendran,Medical Image Processing Lab
FRIDAY,11:50,13:30,Aircraft structures lab,Mr. Balaji Rajendran,Optical and Microwave Lab
MONDAY,11:50,13:30,Aircraft structures lab,Mr. Balaji Rajendran,Genetic Engineering Lab
FRIDAY,15:00,15:50,Computational Fluid Dynamics,Mr. S Harish,B213
WEDNESDAY,10:00,10:50,Computational Fluid Dynamics,Mr. S Harish,B411
MONDAY,10:00,10:50,Computational Fluid Dynamics,Mr. S Harish,A309
TUESDAY,15:50,17:30,Artificial Intelligence And Machine Learning For Aeronautical Engineering,Mr. Prem Anand T P,Diagnostic and Therapeutic Equipment Lab
THURSDAY,09:50,11:30,Artificial Intelligence And Machine Learning For Aeronautical Engineering,Mr. Prem Anand T P,Industrial Automation Lab
FRIDAY,15:50,17:30,Artificial Intelligence And Machine Learning For Aeronautical Engineering,Mr. Prem Anand T P,Electronics and Instrumentation
THURSDAY,11:50,13:30,Artificial Intelligence And Machine Learning For Aeronautical Engineering,Mr. Prem Anand T P,Dynamics Lab
WEDNESDAY,11:50,13:30,Structural And Flow Simulation Laboratory,Mr. S Harish,LIC Lab
MONDAY,11:50,13:30,Structural And Flow Simulation Laboratory,Mr. S Harish,Microprocessor Lab-2
FRIDAY,08:00,09:40,Structural And Flow Simulation Laboratory,Mr. S Harish,Electrical Machines I Lab
TUESDAY,15:50,17:30,Structural And Flow Simulation Laboratory,Mr. S Harish,Machine Shop FF1 - EPL - 1
THURSDAY,17:30,19:10,Project Work (Phase - I),Dr. Surendra Bogadi,Machine Shop FF1 - EPL - 1
FRIDAY,15:50,17:30,Project Work (Phase - I),Dr. Surendra Bogadi,Electrical Machines I Lab
MONDAY,17:30,19:10,Project Work (Phase - I),Dr. Surendra Bogadi,Networks Lab
WEDNESDAY,11:50,13:30,Project Work (Phase - I),Dr. Surendra Bogadi,Embedded System Laboratory (ECE)
FRIDAY,14:00,14:50,Avionics,Mr. Nithiyanantham K K,B211
WEDNESDAY,14:00,14:50,Avionics,Mr. Nithiyanantham K K,A311
FRIDAY,10:00,10:50,Avionics,Mr. Nithiyanantham K K,A103
THURSDAY,11:50,13:30,Avionics,Mr. Nithiyanantham K K,Manufacturing Technology II
THURSDAY,09:50,11:30,Avionics,Mr. Nithiyanantham K K,Soil Mechanics & Highway Lab
