Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,09:00,09:50,Computer Architecture,Mr. Dr V.Murali Bhaskaran,C301
WEDNESDAY,17:00,17:50,Computer Architecture,Mr. Dr V.Murali Bhaskaran,B424
THURSDAY,14:00,14:50,Computer Architecture,Mr. Dr V.Murali Bhaskaran,B419
MONDAY,09:00,09:50,Design and Analysis of Algorithms,Mrs. Mahesmeena,A303
THURSDAY,17:00,17:50,Design and Analysis of Algorithms,Mrs. Mahesmeena,A208
MONDAY,11:00,11:50,Design and Analysis of Algorithms,Mrs. Mahesmeena,A104/105
TUESDAY,09:50,11:30,Design and Analysis of Algorithms,Mrs. Mahesmeena,TLGL4
FRIDAY,08:00,09:40,Design and Analysis of Algorithms,Mrs. Mahesmeena,JR1
WEDNESDAY,08:00,08:50,Fourier series and Number theory,Ms. Balavidhya S,A302
THURSDAY,16:00,16:50,Fourier series and Number theory,Ms. Balavidhya S,B403
MONDAY,10:00,10:50,Fourier series and Number theory,Ms. Balavidhya S,A205
FRIDAY,18:00,18:50,Fourier series and Number theory,Ms. Balavidhya S,B408
FRIDAY,10:00,10:50,Database Management Systems,Mrs. Dharani Devi G,C307
THURSDAY,15:00,15:50,Database Management Systems,Mrs. Dharani Devi G,B219
MONDAY,16:00,16:50,Database Management Systems,Mrs. Dharani Devi G,C302
MONDAY,13:50,15:30,Database Management Systems,Mrs. Dharani Devi G,TLSR1
FRIDAY,15:50,17:30,Database Management Systems,Mrs. Dharani Devi G,TLSR1
WEDNESDAY,09:50,11:30,Database Management Systems,Mrs. Dharani Devi G,JL2
TUESDAY,08:00,09:40,Database Management Systems,Mrs. Dharani Devi G,KFL02
MONDAY,12:00,12:50,Object Oriented Programming Using JAVA,New Staff - 04,B405
TUESDAY,16:00,16:50,Object Oriented Programming Using JAVA,New Staff - 04,B320
FRIDAY,13:00,13:50,Object Oriented Programming Using JAVA,New Staff - 04,B419
TUESDAY,08:00,09:40,Object Oriented Programming Using JAVA,New Staff - 04,KFR02
WEDNESDAY,11:50,13:30,Object Oriented Programming Using JAVA,New Staff - 04,TLGL1
THURSDAY,09:50,11:30,Object Oriented Programming Using JAVA,New Staff - 04,TLFL5
MONDAY,13:50,15:30,Object Oriented Programming Using JAVA,New Staff - 04,JR3
WEDNESDAY,15:00,15:50,Fundamentals of Data Science,Ms. Dharshini B S,B418
FRIDAY,14:00,14:50,Fundamentals of Data Science,Ms. Dharshini B S,B411
THURSDAY,08:00,08:50,Fundamentals of Data Science,Ms. Dharshini B S,B419
THURSDAY,11:50,13:30,Fundamentals of Data Science,Ms. Dharshini B S,JR3
TUESDAY,13:50,15:30,Fundamentals of Data Science,Ms. Dharshini B S,KSL03
