Day,StartTime,EndTime,Course,Teacher,Room
MONDAY,11:50,13:30,Project-1,Dr. Chettiyar Vani Vivekanand,TLGL4
THURSDAY,15:50,17:30,Project-1,Dr. Chettiyar Vani Vivekanand,TLFL1
WEDNESDAY,11:50,13:30,Project-1,Dr. Chettiyar Vani Vivekanand,KFL01
TUESDAY,13:50,15:30,Project-1,Dr. Chettiyar Vani Vivekanand,TLGL2
MONDAY,13:50,15:30,Project-1,Dr. Chettiyar Vani Vivekanand,TLGL1
TUESDAY,15:50,17:30,Project-1,Dr. Chettiyar Vani Vivekanand,JL3
WEDNESDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,JR1
TUESDAY,17:30,19:10,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLFR2
FRIDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,KFR01
MONDAY,09:50,11:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,KFR02
FRIDAY,15:50,17:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLSL1
TUESDAY,11:50,13:30,Advanced Robotic Process Automation,Mr. Dr. N. Duraimurugan,TLGL1
TUESDAY,15:50,17:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLGL2
THURSDAY,11:50,13:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,JR2
FRIDAY,08:00,09:40,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLFL2
MONDAY,08:00,09:40,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,JL2
WEDNESDAY,13:50,15:30,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLFR1
WEDNESDAY,10:00,10:50,Advanced Application Development with Oracle APEX,Mr. Bhuvaneswaran B,TLFR1
WEDNESDAY,08:00,08:50,Cloud Computing,Mr. V Karthick,B221
TUESDAY,11:00,11:50,Cloud Computing,Mr. V Karthick,A311
THURSDAY,08:00,09:40,Cloud Computing,Mr. V Karthick,TLFR3
FRIDAY,17:30,19:10,Cloud Computing,Mr. V Karthick,TLSL1
FRIDAY,14:00,14:50,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,A308
FRIDAY,12:00,12:50,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,B222
MONDAY,09:50,11:30,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,TLSR1
MONDAY,11:50,13:30,INFORMATION SECURITY AND MANAGEMENT,Mrs. Dr.R.Sabitha,KFL03
