Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,12:00,12:50,Software Construction,Mrs. Subashri Meenakshi G,A304
TUESDAY,09:00,09:50,Software Construction,Mrs. Subashri Meenakshi G,B402
THURSDAY,08:00,08:50,Software Construction,Mrs. Subashri Meenakshi G,B321
THURSDAY,13:50,15:30,Software Construction,Mrs. Subashri Meenakshi G,Microbiology Lab
WEDNESDAY,15:50,17:30,Software Construction,Mrs. Subashri Meenakshi G,Communication Systems Lab
THURSDAY,13:00,13:50,Ethical Hacking,Dr. Balasubramanian V,A210
FRIDAY,14:00,14:50,Ethical Hacking,Dr. Balasubramanian V,B410
THURSDAY,16:00,16:50,Ethical Hacking,Dr. Balasubramanian V,A102
MONDAY,11:50,13:30,Ethical Hacking,Dr. Balasubramanian V,Electrical Machines II Lab
MONDAY,09:50,11:30,Ethical Hacking,Dr. Balasubramanian V,Concrete & Survey Lab
TUESDAY,08:00,08:50,Cyber and Digital Forensics,New Staff 4 N,A209
TUESDAY,15:00,15:50,Cyber and Digital Forensics,New Staff 4 N,C201
TUESDAY,11:00,11:50,Cyber and Digital Forensics,New Staff 4 N,B409
FRIDAY,11:50,13:30,Cyber and Digital Forensics,New Staff 4 N,Food Chemistry Lab
THURSDAY,09:50,11:30,Cyber and Digital Forensics,New Staff 4 N,Power Electronics Lab
FRIDAY,17:30,19:10,Soft Skills – II,New Staff 2 N,Chemical Reaction Engineering Lab
WEDNESDAY,11:50,13:30,Soft Skills – II,New Staff 2 N,Machine Shop FF2 - EPL - 2
TUESDAY,10:00,10:50,Web Programming,Ms. R Rupmala,C302
FRIDAY,08:00,08:50,Web Programming,Ms. R Rupmala,A205
WEDNESDAY,08:00,08:50,Web Programming,Ms. R Rupmala,B424
MONDAY,17:30,19:10,Web Programming,Ms. R Rupmala,Automotive Components Lab
TUESDAY,15:50,17:30,Web Programming,Ms. R Rupmala,LIC Lab
FRIDAY,09:50,11:30,Web Programming,Ms. R Rupmala,Avionics Lab
FRIDAY,11:50,13:30,Web Programming,Ms. R Rupmala,Engineering Practices Lab (Electronics)
WEDNESDAY,10:00,10:50,Foundations of Artificial Intelligence,New Staff 3 N,C302
MONDAY,14:00,14:50,Foundations of Artificial Intelligence,New Staff 3 N,B426
TUESDAY,14:00,14:50,Foundations of Artificial Intelligence,New Staff 3 N,B322
MONDAY,09:50,11:30,Foundations of Artificial Intelligence,New Staff 3 N,Baking Lab
WEDNESDAY,13:50,15:30,Foundations of Artificial Intelligence,New Staff 3 N,Mechatronics Lab
