Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,11:50,13:30,COMPUTER AIDED DESIGN AND DRAFTING LABORATORY,Dr. T Eswary Devi,B320
TUESDAY,11:50,13:30,COMPUTER AIDED DESIGN AND DRAFTING LABORATORY,Dr. T Eswary Devi,A103
MONDAY,15:50,17:30,COMPUTER AIDED DESIGN AND DRAFTING LABORATORY,Dr. T Eswary Devi,B221
TUESDAY,09:50,11:30,COMPUTER AIDED DESIGN AND DRAFTING LABORATORY,Dr. T Eswary Devi,B426
FRIDAY,13:50,15:30,PROBLEM SOLVING USING MACHINE LEARNING IN CIVIL ENGINEERING,Dr. S Premkumar,A302
FRIDAY,11:50,13:30,PROBLEM SOLVING USING MACHINE LEARNING IN CIVIL ENGINEERING,Dr. S Premkumar,B417
THURSDAY,17:30,19:10,PROBLEM SOLVING USING MACHINE LEARNING IN CIVIL ENGINEERING,Dr. S Premkumar,A103
TUESDAY,11:50,13:30,PROBLEM SOLVING USING MACHINE LEARNING IN CIVIL ENGINEERING,Dr. S Premkumar,B220
TUESDAY,09:00,09:50,WATER RESOURCES AND IRRIGATION ENGINEERING,Dr. S Premkumar,A204
THURSDAY,14:00,14:50,WATER RESOURCES AND IRRIGATION ENGINEERING,Dr. S Premkumar,A308
TUESDAY,14:00,14:50,WATER RESOURCES AND IRRIGATION ENGINEERING,Dr. S Premkumar,B425
FRIDAY,10:00,10:50,PRESTRESSED CONCRETE STRUCTURES,Mrs. Dr.M.Uma Maguesvari,A303
WEDNESDAY,17:00,17:50,PRESTRESSED CONCRETE STRUCTURES,Mrs. Dr.M.Uma Maguesvari,B408
FRIDAY,18:00,18:50,PRESTRESSED CONCRETE STRUCTURES,Mrs. Dr.M.Uma Maguesvari,A210
MONDAY,09:00,09:50,GLOBAL CLIMATIC CHANGE,Mr. R Madhava Perumal,A110
WEDNESDAY,16:00,16:50,GLOBAL CLIMATIC CHANGE,Mr. R Madhava Perumal,B321
FRIDAY,11:00,11:50,GLOBAL CLIMATIC CHANGE,Mr. R Madhava Perumal,A211
