Day,StartTime,EndTime,Course,Teacher,Room
FRIDAY,11:00,11:50,Computer Architecture,Mrs. J.Jinu Sophia,B403
THURSDAY,08:00,08:50,Computer Architecture,Mrs. J.Jinu Sophia,B417
MONDAY,10:00,10:50,Computer Architecture,Mrs. J.Jinu Sophia,A104/105
WEDNESDAY,10:00,10:50,Design and Analysis of Algorithms,Mr. Srinivasan N,A202
TUESDAY,10:00,10:50,Design and Analysis of Algorithms,Mr. Srinivasan N,A211
FRIDAY,10:00,10:50,Design and Analysis of Algorithms,Mr. Srinivasan N,A204
THURSDAY,13:50,15:30,Design and Analysis of Algorithms,Mr. Srinivasan N,TLFR4
FRIDAY,11:50,13:30,Design and Analysis of Algorithms,Mr. Srinivasan N,JL2
THURSDAY,11:00,11:50,Fourier series and Number theory,Dr. Meenakumari R,B410
THURSDAY,18:00,18:50,Fourier series and Number theory,Dr. Meenakumari R,A104/105
MONDAY,12:00,12:50,Fourier series and Number theory,Dr. Meenakumari R,B401
TUESDAY,09:00,09:50,Fourier series and Number theory,Dr. Meenakumari R,B211
TUESDAY,14:00,14:50,Database Management Systems,Mr. Adhithyan.S,C308
THURSDAY,09:00,09:50,Database Management Systems,Mr. Adhithyan.S,A202
WEDNESDAY,14:00,14:50,Database Management Systems,Mr. Adhithyan.S,C101
WEDNESDAY,11:50,13:30,Database Management Systems,Mr. Adhithyan.S,TLFR5
FRIDAY,08:00,09:40,Database Management Systems,Mr. Adhithyan.S,JR3
MONDAY,15:50,17:30,Database Management Systems,Mr. Adhithyan.S,KSL03
THURSDAY,11:50,13:30,Database Management Systems,Mr. Adhithyan.S,TLFR3
TUESDAY,18:00,18:50,Object Oriented Programming Using JAVA,Ms. Dharshini B S,C101
FRIDAY,16:00,16:50,Object Oriented Programming Using JAVA,Ms. Dharshini B S,B425
TUESDAY,16:00,16:50,Object Oriented Programming Using JAVA,Ms. Dharshini B S,B220
MONDAY,13:50,15:30,Object Oriented Programming Using JAVA,Ms. Dharshini B S,KFR02
FRIDAY,11:50,13:30,Object Oriented Programming Using JAVA,Ms. Dharshini B S,TLFR3
FRIDAY,08:00,09:40,Object Oriented Programming Using JAVA,Ms. Dharshini B S,TLGL3
WEDNESDAY,11:50,13:30,Object Oriented Programming Using JAVA,Ms. Dharshini B S,TLSL2
FRIDAY,15:00,15:50,Fundamentals of Data Science,Mr. Srinivasan N,C302
MONDAY,18:00,18:50,Fundamentals of Data Science,Mr. Srinivasan N,C201
TUESDAY,12:00,12:50,Fundamentals of Data Science,Mr. Srinivasan N,B221
MONDAY,15:50,17:30,Fundamentals of Data Science,Mr. Srinivasan N,JR3
WEDNESDAY,08:00,09:40,Fundamentals of Data Science,Mr. Srinivasan N,KFR02
