Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,08:00,08:50,Principles of Financial Management,Dr. Ramanathan V K,B412
THURSDAY,18:00,18:50,Principles of Financial Management,Dr. Ramanathan V K,B325
TUESDAY,10:00,10:50,Design Thinking and Innovation,Ms. Janani U,B322
MONDAY,09:50,11:30,Design Thinking and Innovation,Ms. Janani U,TLFR3
FRIDAY,09:50,11:30,Design Thinking and Innovation,Ms. Janani U,TLFR3
TUESDAY,11:00,11:50,Computer Network Technology,Dr. Vishnu Kumar A,A210
WEDNESDAY,11:00,11:50,Computer Network Technology,Dr. Vishnu Kumar A,B418
FRIDAY,08:00,08:50,Computer Network Technology,Dr. Vishnu Kumar A,B210
WEDNESDAY,15:50,17:30,Computer Network Technology,Dr. Vishnu Kumar A,TLGL4
MONDAY,17:30,19:10,Computer Network Technology,Dr. Vishnu Kumar A,JR2
MONDAY,13:00,13:50,Artificial Intelligence,New Faculty Humanities & Sciences (PLACEHOLDER),A203
TUESDAY,14:00,14:50,Artificial Intelligence,New Faculty Humanities & Sciences (PLACEHOLDER),B222
FRIDAY,16:00,16:50,Artificial Intelligence,New Faculty Humanities & Sciences (PLACEHOLDER),A303
WEDNESDAY,11:50,13:30,Artificial Intelligence,New Faculty Humanities & Sciences (PLACEHOLDER),JR3
MONDAY,09:50,11:30,Artificial Intelligence,New Faculty Humanities & Sciences (PLACEHOLDER),TLFR4
WEDNESDAY,15:00,15:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,B107
MONDAY,09:00,09:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,B404
TUESDAY,09:00,09:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,B219
THURSDAY,09:50,11:30,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,TLFL4
THURSDAY,11:50,13:30,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,TLFR1
