Day,StartTime,EndTime,Course,Teacher,Room
FRIDAY,10:00,10:50,Wireless Networks,Mrs. Dr.S.Chitra,B416
TUESDAY,09:00,09:50,Wireless Networks,Mrs. Dr.S.Chitra,A109
TUESDAY,17:00,17:50,Wireless Networks,Mrs. Dr.S.Chitra,B426
FRIDAY,08:00,08:50,Multimedia Compression and Networking,Mrs. Benazir Begam R,B424
MONDAY,16:00,16:50,Multimedia Compression and Networking,Mrs. Benazir Begam R,C102
TUESDAY,10:00,10:50,Multimedia Compression and Networking,Mrs. Benazir Begam R,B401
FRIDAY,16:00,16:50,Embedded Systems,Mrs. Sasirekha D,B107
THURSDAY,11:00,11:50,Embedded Systems,Mrs. Sasirekha D,B322
TUESDAY,08:00,08:50,Embedded Systems,Mrs. Sasirekha D,A202
TUESDAY,11:00,11:50,RF and Microwave Engineering,Mr. Dr. Sathish M,C103
THURSDAY,12:00,12:50,RF and Microwave Engineering,Mr. Dr. Sathish M,B425
WEDNESDAY,14:00,14:50,RF and Microwave Engineering,Mr. Dr. Sathish M,B426
THURSDAY,13:50,15:30,Embedded Laboratory,Mr. Senthilraja B,Embedded System Laboratory (ECE)
TUESDAY,11:50,13:30,Embedded Laboratory,Mr. Senthilraja B,Embedded System Laboratory (ECE)
MONDAY,09:50,11:30,Embedded Laboratory,Mr. Senthilraja B,Embedded System Laboratory (ECE)
WEDNESDAY,08:00,09:40,Embedded Laboratory,Mr. Senthilraja B,Embedded System Laboratory (ECE)
FRIDAY,11:00,11:50,Optical Communication and Networks,Ms. Dr.S.V.Vinodhini,C308
TUESDAY,16:00,16:50,Optical Communication and Networks,Ms. Dr.S.V.Vinodhini,A104/105
MONDAY,09:00,09:50,Optical Communication and Networks,Ms. Dr.S.V.Vinodhini,B220
THURSDAY,17:30,19:10,Advanced Communication Systems Laboratory,Mrs. Nirmala D,Optical and Microwave Lab
WEDNESDAY,11:50,13:30,Advanced Communication Systems Laboratory,Mrs. Nirmala D,Optical and Microwave Lab
WEDNESDAY,17:30,19:10,Advanced Communication Systems Laboratory,Mrs. Nirmala D,Optical and Microwave Lab
FRIDAY,13:50,15:30,Advanced Communication Systems Laboratory,Mrs. Nirmala D,Optical and Microwave Lab
