Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,08:00,08:50,Computer Architecture,New Staff - 12,A102
WEDNESDAY,10:00,10:50,Computer Architecture,New Staff - 12,C201
TUESDAY,18:00,18:50,Computer Architecture,New Staff - 12,B322
TUESDAY,13:00,13:50,Design and Analysis of Algorithms,New Staff - 03,C201
WEDNESDAY,08:00,08:50,Design and Analysis of Algorithms,New Staff - 03,B411
FRIDAY,15:00,15:50,Design and Analysis of Algorithms,New Staff - 03,B426
TUESDAY,08:00,09:40,Design and Analysis of Algorithms,New Staff - 03,JR1
FRIDAY,08:00,09:40,Design and Analysis of Algorithms,New Staff - 03,TLFL5
MONDAY,11:00,11:50,Fourier series and Number theory,Mrs. Dr S.Bhavani,B403
WEDNESDAY,09:00,09:50,Fourier series and Number theory,Mrs. Dr S.Bhavani,B302
WEDNESDAY,15:00,15:50,Fourier series and Number theory,Mrs. Dr S.Bhavani,B425
THURSDAY,13:00,13:50,Fourier series and Number theory,Mrs. Dr S.Bhavani,A305
MONDAY,14:00,14:50,Database Management Systems,Dr.J Manoranjini,B404
MONDAY,08:00,08:50,Database Management Systems,Dr.J Manoranjini,B325
MONDAY,10:00,10:50,Database Management Systems,Dr.J Manoranjini,B213
FRIDAY,08:00,09:40,Database Management Systems,Dr.J Manoranjini,JL1
THURSDAY,17:30,19:10,Database Management Systems,Dr.J Manoranjini,TLFL5
WEDNESDAY,11:50,13:30,Database Management Systems,Dr.J Manoranjini,KFL01
TUESDAY,15:50,17:30,Database Management Systems,Dr.J Manoranjini,TLFL5
WEDNESDAY,16:00,16:50,Object Oriented Programming Using JAVA,New Staff - 04,B213
TUESDAY,10:00,10:50,Object Oriented Programming Using JAVA,New Staff - 04,B403
MONDAY,18:00,18:50,Object Oriented Programming Using JAVA,New Staff - 04,C301
WEDNESDAY,17:30,19:10,Object Oriented Programming Using JAVA,New Staff - 04,JR1
THURSDAY,13:50,15:30,Object Oriented Programming Using JAVA,New Staff - 04,JL3
MONDAY,15:50,17:30,Object Oriented Programming Using JAVA,New Staff - 04,TLFR4
THURSDAY,17:30,19:10,Object Oriented Programming Using JAVA,New Staff - 04,TLFL3
MONDAY,09:00,09:50,Fundamentals of Data Science,Mrs. Farjana U,B212
WEDNESDAY,14:00,14:50,Fundamentals of Data Science,Mrs. Farjana U,B405
THURSDAY,11:00,11:50,Fundamentals of Data Science,Mrs. Farjana U,B423
FRIDAY,17:30,19:10,Fundamentals of Data Science,Mrs. Farjana U,TLGL3
THURSDAY,15:50,17:30,Fundamentals of Data Science,Mrs. Farjana U,TLFL5
