Day,StartTime,EndTime,Course,Teacher,Room
MONDAY,08:00,09:40,Microfluidics Laboratory,Ms. Abhilasha Krishnamurthy,VLSI Lab
MONDAY,11:50,13:30,Microfluidics Laboratory,Ms. Abhilasha Krishnamurthy,Thermal Lab 2
TUESDAY,14:00,14:50,Petroleum chemistry and Refining Fundamemtals,Mr. Dr. S. Sivamani,C101
WEDNESDAY,09:00,09:50,Petroleum chemistry and Refining Fundamemtals,Mr. Dr. S. Sivamani,B222
THURSDAY,12:00,12:50,Petroleum chemistry and Refining Fundamemtals,Mr. Dr. S. Sivamani,A309
TUESDAY,11:00,11:50,Process Plant Utilities,Mr. G Vijayaraghavan,B212
WEDNESDAY,08:00,08:50,Process Plant Utilities,Mr. G Vijayaraghavan,B416
FRIDAY,15:00,15:50,Process Plant Utilities,Mr. G Vijayaraghavan,B322
FRIDAY,11:00,11:50,Chemical Engineering Thermodynamics,Mr. Dr. Seelam Narasimha Reddy,B320
WEDNESDAY,10:00,10:50,Chemical Engineering Thermodynamics,Mr. Dr. Seelam Narasimha Reddy,A310
THURSDAY,10:00,10:50,Chemical Engineering Thermodynamics,Mr. Dr. Seelam Narasimha Reddy,B423
WEDNESDAY,12:00,12:50,Mass Transfer I,Mrs. N Kalaiarasi,A208
THURSDAY,16:00,16:50,Mass Transfer I,Mrs. N Kalaiarasi,B222
THURSDAY,09:00,09:50,Mass Transfer I,Mrs. N Kalaiarasi,C202
FRIDAY,14:00,14:50,Chemical Reaction Engineering I,Mrs. Dr. Mary Rosana Nt,B405
THURSDAY,08:00,08:50,Chemical Reaction Engineering I,Mrs. Dr. Mary Rosana Nt,A208
TUESDAY,15:00,15:50,Chemical Reaction Engineering I,Mrs. Dr. Mary Rosana Nt,A104/105
TUESDAY,17:30,19:10,Heat Transfer Lab,Mrs. N Kalaiarasi,Thermal Lab 1
FRIDAY,11:50,13:30,Heat Transfer Lab,Mrs. N Kalaiarasi,Thermal Lab 1
MONDAY,09:50,11:30,Heat Transfer Lab,Mrs. N Kalaiarasi,Thermal Lab 1
FRIDAY,08:00,09:40,Heat Transfer Lab,Mrs. N Kalaiarasi,Thermal Lab 1
