Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,09:50,11:30,Project Work - Phase 1,Mr. Venugopal K,Basic Electronics Lab-2
WEDNESDAY,17:30,19:10,Project Work - Phase 1,Mr. Venugopal K,Basic Electronics Lab-1
MONDAY,15:50,17:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
TUESDAY,11:50,13:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
WEDNESDAY,08:00,09:40,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
TUESDAY,13:50,15:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
MONDAY,09:50,11:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
MONDAY,11:50,13:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
THURSDAY,17:00,17:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,A308
TUESDAY,11:00,11:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,A211
TUESDAY,08:00,08:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,B212
THURSDAY,15:00,15:50,Computer Integrated Manufacturing,Mr. Eswaran A,B425
FRIDAY,17:00,17:50,Computer Integrated Manufacturing,Mr. Eswaran A,C301
WEDNESDAY,11:00,11:50,Computer Integrated Manufacturing,Mr. Eswaran A,A208
WEDNESDAY,10:00,10:50,Material Handling system,Mr. R Saravanan,A109
WEDNESDAY,12:00,12:50,Material Handling system,Mr. R Saravanan,C301
FRIDAY,14:00,14:50,Material Handling system,Mr. R Saravanan,C302
FRIDAY,18:00,18:50,Advanced Manufacturing Systems,Mr. Venugopal K,B218
THURSDAY,08:00,08:50,Advanced Manufacturing Systems,Mr. Venugopal K,A308
FRIDAY,15:00,15:50,Advanced Manufacturing Systems,Mr. Venugopal K,A209
FRIDAY,09:50,11:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Mech CAD Lab
WEDNESDAY,13:50,15:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Technical Analysis Lab
WEDNESDAY,15:50,17:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Automotive Components Lab
THURSDAY,09:50,11:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Automotive Components Lab
