Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,17:00,17:50,Environmental Technology,Mr. Dr. Vincent Joseph Kl,B409
THURSDAY,08:00,08:50,Environmental Technology,Mr. Dr. Vincent Joseph Kl,B106
TUESDAY,10:00,10:50,Environmental Technology,Mr. Dr. Vincent Joseph Kl,C307
FRIDAY,11:50,13:30,Process Control Lab,Mr. Dr. S. Sivamani,Dynamics Lab
THURSDAY,17:30,19:10,Process Control Lab,Mr. Dr. S. Sivamani,Engineering Practices Lab (Electronics)
MONDAY,17:30,19:10,Process Control Lab,Mr. Dr. S. Sivamani,Machine Shop FF1 - EPL - 1
TUESDAY,15:50,17:30,Process Control Lab,Mr. Dr. S. Sivamani,Electronics and Instrumentation
MONDAY,12:00,12:50,Comprehensive Chemical  Engineering,Mr. Dr. Seelam Narasimha Reddy,B423
FRIDAY,08:00,08:50,Comprehensive Chemical  Engineering,Mr. Dr. Seelam Narasimha Reddy,B417
MONDAY,09:00,09:50,Comprehensive Chemical  Engineering,Mr. Dr. Seelam Narasimha Reddy,C307
FRIDAY,15:00,15:50,Computer Applications in Chemical Engineering,Ms. Abhilasha Krishnamurthy,C103
FRIDAY,11:00,11:50,Computer Applications in Chemical Engineering,Ms. Abhilasha Krishnamurthy,A309
FRIDAY,09:00,09:50,Computer Applications in Chemical Engineering,Ms. Abhilasha Krishnamurthy,C202
WEDNESDAY,09:50,11:30,Chemical Reaction Engineering  lab,Mrs. Dr. Mary Rosana Nt,Chemical Reaction Engineering Lab
THURSDAY,09:50,11:30,Chemical Reaction Engineering  lab,Mrs. Dr. Mary Rosana Nt,Chemical Reaction Engineering Lab
THURSDAY,16:00,16:50,Transport Phenomena,Mr. Dr. S. Sivamani,A202
FRIDAY,10:00,10:50,Transport Phenomena,Mr. Dr. S. Sivamani,A302
MONDAY,13:00,13:50,Transport Phenomena,Mr. Dr. S. Sivamani,B418
TUESDAY,09:00,09:50,Transport Phenomena,Mr. Dr. S. Sivamani,A308
THURSDAY,11:50,13:30,Computer Applications In  Chemical Engineering Lab,Ms. Abhilasha Krishnamurthy,Machine Shop FF2 - EPL - 2
TUESDAY,17:30,19:10,Computer Applications In  Chemical Engineering Lab,Ms. Abhilasha Krishnamurthy,Machine Shop FF3 - EPL - 3
