Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,14:00,14:50,Analog and Digital Communication,Mrs. Tamilarasi M,B403
FRIDAY,17:00,17:50,Analog and Digital Communication,Mrs. Tamilarasi M,A205
THURSDAY,15:00,15:50,Analog and Digital Communication,Mrs. Tamilarasi M,C308
THURSDAY,11:00,11:50,Design and Analysis of Algorithms,Mrs. Dr.P.Neelaveni,B408
THURSDAY,16:00,16:50,Design and Analysis of Algorithms,Mrs. Dr.P.Neelaveni,C101
WEDNESDAY,17:00,17:50,Design and Analysis of Algorithms,Mrs. Dr.P.Neelaveni,B411
TUESDAY,17:30,19:10,Design and Analysis of Algorithms,Mrs. Dr.P.Neelaveni,JR1
SATURDAY,11:50,13:30,Design and Analysis of Algorithms,Mrs. Dr.P.Neelaveni,KFL02
FRIDAY,13:00,13:50,Fourier series and Number theory,Mrs. Arulmozhi Shanmugam,B416
THURSDAY,14:00,14:50,Fourier series and Number theory,Mrs. Arulmozhi Shanmugam,B107
FRIDAY,18:00,18:50,Fourier series and Number theory,Mrs. Arulmozhi Shanmugam,B106
FRIDAY,16:00,16:50,Fourier series and Number theory,Mrs. Arulmozhi Shanmugam,B325
TUESDAY,13:00,13:50,Database Management Systems,Dr. Shunmuganathan K L,A304
WEDNESDAY,18:00,18:50,Database Management Systems,Dr. Shunmuganathan K L,B325
THURSDAY,17:00,17:50,Database Management Systems,Dr. Shunmuganathan K L,A202
TUESDAY,15:50,17:30,Database Management Systems,Dr. Shunmuganathan K L,KFR02
SATURDAY,08:00,09:40,Database Management Systems,Dr. Shunmuganathan K L,JL2
FRIDAY,13:50,15:30,Database Management Systems,Dr. Shunmuganathan K L,TLFL4
TUESDAY,13:50,15:30,Database Management Systems,Dr. Shunmuganathan K L,TLFL4
WEDNESDAY,15:00,15:50,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,A104/105
THURSDAY,13:00,13:50,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,A104/105
WEDNESDAY,16:00,16:50,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,C102
TUESDAY,13:50,15:30,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,KFR03
FRIDAY,13:50,15:30,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,KFL02
SATURDAY,08:00,09:40,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,TLFL1
SATURDAY,09:50,11:30,Object Oriented Programming Using JAVA,Mr. Suresh Kumar K,KFR02
WEDNESDAY,14:00,14:50,Digital Logic and Computer Architecture,Mr. Dr.S.Subbiah,A103
SATURDAY,14:00,14:50,Digital Logic and Computer Architecture,Mr. Dr.S.Subbiah,B404
WEDNESDAY,12:00,12:50,Digital Logic and Computer Architecture,Mr. Dr.S.Subbiah,B412
SATURDAY,09:50,11:30,Digital Logic and Computer Architecture,Mr. Dr.S.Subbiah,KFR01
TUESDAY,15:50,17:30,Digital Logic and Computer Architecture,Mr. Dr.S.Subbiah,TLFR2
