Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,15:00,15:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,A110
THURSDAY,08:00,08:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,C308
TUESDAY,14:00,14:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,B422
MONDAY,13:00,13:50,Computer Organization and Architecture,Mrs. Jayanthi M,B220
WEDNESDAY,17:00,17:50,Computer Organization and Architecture,Mrs. Jayanthi M,B321
TUESDAY,10:00,10:50,Computer Organization and Architecture,Mrs. Jayanthi M,A309
FRIDAY,09:00,09:50,Computational Statistics,Mrs. R Nathiya,A109
TUESDAY,13:00,13:50,Computational Statistics,Mrs. R Nathiya,B213
FRIDAY,08:00,08:50,Computational Statistics,Mrs. R Nathiya,B321
FRIDAY,09:50,11:30,Computational Statistics,Mrs. R Nathiya,TLFR2
THURSDAY,09:50,11:30,Computational Statistics,Mrs. R Nathiya,JR2
FRIDAY,17:00,17:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,B325
FRIDAY,18:00,18:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,C201
TUESDAY,17:00,17:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,B213
MONDAY,15:50,17:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,TLFL5
WEDNESDAY,13:50,15:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,JR2
MONDAY,13:50,15:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,KFL03
MONDAY,17:30,19:10,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,JR2
FRIDAY,13:00,13:50,Environmental Sciences,Mr. Manigandan Ramadoss,B222
THURSDAY,16:00,16:50,Environmental Sciences,Mr. Manigandan Ramadoss,C308
MONDAY,12:00,12:50,Environmental Sciences,Mr. Manigandan Ramadoss,A110
TUESDAY,18:00,18:50,Software Engineering,Mrs. Dr. K Devaki,A302
WEDNESDAY,13:00,13:50,Software Engineering,Mrs. Dr. K Devaki,B403
TUESDAY,11:00,11:50,Software Engineering,Mrs. Dr. K Devaki,B405
THURSDAY,17:30,19:10,Software Engineering,Mrs. Dr. K Devaki,TLGL1
WEDNESDAY,09:50,11:30,Software Engineering,Mrs. Dr. K Devaki,TLFR2
FRIDAY,16:00,16:50,Database Technology,Mrs. Nisha R S,B411
FRIDAY,12:00,12:50,Database Technology,Mrs. Nisha R S,A103
MONDAY,10:00,10:50,Database Technology,Mrs. Nisha R S,B426
THURSDAY,13:50,15:30,Database Technology,Mrs. Nisha R S,JR1
WEDNESDAY,13:50,15:30,Database Technology,Mrs. Nisha R S,KSL03
