Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,11:00,11:50,Principles of Financial Management,Dr. Ramanathan V K,C308
THURSDAY,09:00,09:50,Principles of Financial Management,Dr. Ramanathan V K,B410
FRIDAY,15:00,15:50,Design Thinking and Innovation,Ms. Janani U,B402
TUESDAY,17:30,19:10,Design Thinking and Innovation,Ms. Janani U,JR2
MONDAY,09:50,11:30,Design Thinking and Innovation,Ms. Janani U,KSL03
THURSDAY,13:00,13:50,Computer Network Technology,Dr. Vishnu Kumar A,A209
MONDAY,09:00,09:50,Computer Network Technology,Dr. Vishnu Kumar A,A210
THURSDAY,08:00,08:50,Computer Network Technology,Dr. Vishnu Kumar A,B222
THURSDAY,09:50,11:30,Computer Network Technology,Dr. Vishnu Kumar A,JL2
FRIDAY,15:50,17:30,Computer Network Technology,Dr. Vishnu Kumar A,TLFL4
TUESDAY,16:00,16:50,Artificial Intelligence,New Faculty New Staff -19,B213
MONDAY,12:00,12:50,Artificial Intelligence,New Faculty New Staff -19,B418
THURSDAY,14:00,14:50,Artificial Intelligence,New Faculty New Staff -19,B422
WEDNESDAY,08:00,09:40,Artificial Intelligence,New Faculty New Staff -19,KFR02
FRIDAY,17:30,19:10,Artificial Intelligence,New Faculty New Staff -19,KFR02
WEDNESDAY,14:00,14:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,B422
TUESDAY,13:00,13:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,B403
TUESDAY,15:00,15:50,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,C202
FRIDAY,15:50,17:30,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,JR3
THURSDAY,09:50,11:30,Data Mining and Analytics,Mrs. Dr. P. Tamil Selvi,KFL01
