Day,StartTime,EndTime,Course,Teacher,Room
SATURDAY,16:00,16:50,Theory of Computation,Mrs. J.A.Adlin Layola,B219
THURSDAY,15:00,15:50,Theory of Computation,Mrs. J.A.Adlin Layola,B222
SATURDAY,15:00,15:50,Theory of Computation,Mrs. J.A.Adlin Layola,B419
FRIDAY,16:00,16:50,Theory of Computation,Mrs. J.A.Adlin Layola,B412
THURSDAY,16:00,16:50,Fundamentals of Mobile Computing,Mrs. Jananee V,B401
WEDNESDAY,18:00,18:50,Fundamentals of Mobile Computing,Mrs. Jananee V,A204
THURSDAY,18:00,18:50,Fundamentals of Mobile Computing,Mrs. Jananee V,C202
TUESDAY,14:00,14:50,Web Programming,New Staff - 09,A110
SATURDAY,14:00,14:50,Web Programming,New Staff - 09,A310
THURSDAY,17:00,17:50,Web Programming,New Staff - 09,C308
WEDNESDAY,11:50,13:30,Web Programming,New Staff - 09,TLGL1
WEDNESDAY,13:50,15:30,Web Programming,New Staff - 09,KFL01
WEDNESDAY,15:50,17:30,Web Programming,New Staff - 09,TLFL5
FRIDAY,13:50,15:30,Web Programming,New Staff - 09,TLFL3
SATURDAY,13:00,13:50,Computer Networks,New Staff - 09,B210
THURSDAY,14:00,14:50,Computer Networks,New Staff - 09,B321
TUESDAY,12:00,12:50,Computer Networks,New Staff - 09,B418
THURSDAY,11:50,13:30,Computer Networks,New Staff - 09,TLFL1
TUESDAY,08:00,09:40,Computer Networks,New Staff - 09,TLFL1
FRIDAY,11:50,13:30,Computer Networks,New Staff - 09,TLFR4
FRIDAY,09:50,11:30,Computer Networks,New Staff - 09,TLFL2
SATURDAY,17:00,17:50,Foundations of Artificial Intelligence,Ms. Divya M,A205
TUESDAY,10:00,10:50,Foundations of Artificial Intelligence,Ms. Divya M,C103
SATURDAY,18:00,18:50,Foundations of Artificial Intelligence,Ms. Divya M,B220
FRIDAY,09:50,11:30,Foundations of Artificial Intelligence,Ms. Divya M,TLFR5
WEDNESDAY,13:50,15:30,Foundations of Artificial Intelligence,Ms. Divya M,TLFR1
