Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,13:00,13:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,B402
FRIDAY,14:00,14:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,A210
TUESDAY,15:00,15:50,Formal Language and Automata Theory,Dr. Vishnu Kumar A,B401
WEDNESDAY,15:00,15:50,Computer Organization and Architecture,Mrs. Jayanthi M,B424
FRIDAY,15:00,15:50,Computer Organization and Architecture,Mrs. Jayanthi M,B321
MONDAY,14:00,14:50,Computer Organization and Architecture,Mrs. Jayanthi M,B410
MONDAY,13:00,13:50,Computational Statistics,Mrs. R Nathiya,A110
THURSDAY,15:00,15:50,Computational Statistics,Mrs. R Nathiya,A203
WEDNESDAY,09:00,09:50,Computational Statistics,Mrs. R Nathiya,A109
MONDAY,08:00,09:40,Computational Statistics,Mrs. R Nathiya,KFL01
TUESDAY,17:30,19:10,Computational Statistics,Mrs. R Nathiya,TLFL2
WEDNESDAY,14:00,14:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,B401
FRIDAY,16:00,16:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,B221
THURSDAY,13:00,13:50,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,B321
TUESDAY,15:50,17:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,TLGL2
TUESDAY,17:30,19:10,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,KFL01
THURSDAY,09:50,11:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,TLGL1
WEDNESDAY,09:50,11:30,Object Oriented Programming Using JAVA,New Faculty New  Staff - 25,KFR01
FRIDAY,13:00,13:50,Environmental Sciences,Mr. Manigandan Ramadoss,B418
MONDAY,11:00,11:50,Environmental Sciences,Mr. Manigandan Ramadoss,B107
FRIDAY,15:00,15:50,Environmental Sciences,Mr. Manigandan Ramadoss,B220
TUESDAY,14:00,14:50,Software Engineering,Mrs. Dr. K Devaki,B408
MONDAY,10:00,10:50,Software Engineering,Mrs. Dr. K Devaki,B422
THURSDAY,14:00,14:50,Software Engineering,Mrs. Dr. K Devaki,A208
THURSDAY,09:50,11:30,Software Engineering,Mrs. Dr. K Devaki,JR3
MONDAY,08:00,09:40,Software Engineering,Mrs. Dr. K Devaki,KFL02
FRIDAY,10:00,10:50,Database Technology,Mrs. Nisha R S,A102
FRIDAY,11:00,11:50,Database Technology,Mrs. Nisha R S,B107
THURSDAY,16:00,16:50,Database Technology,Mrs. Nisha R S,B211
WEDNESDAY,11:50,13:30,Database Technology,Mrs. Nisha R S,KFR03
TUESDAY,15:50,17:30,Database Technology,Mrs. Nisha R S,JR2
