Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,11:50,13:30,Soft Skills – II,Mr. Muralidharan C,TLFR3
WEDNESDAY,09:50,11:30,Soft Skills – II,Mr. Muralidharan C,KFL02
SATURDAY,10:00,10:50,Pattern Recognition and Neural Networks,Dr. Glory Precious J,B401
THURSDAY,11:00,11:50,Pattern Recognition and Neural Networks,Dr. Glory Precious J,A110
THURSDAY,13:00,13:50,Pattern Recognition and Neural Networks,Dr. Glory Precious J,B211
FRIDAY,12:00,12:50,Introduction to Internet of Things,Mrs. Nithyakalyani Krishnan,A310
WEDNESDAY,15:00,15:50,Biocontrol systems,Mr. R.Premkumar,A209
SATURDAY,12:00,12:50,Biocontrol systems,Mr. R.Premkumar,A310
WEDNESDAY,09:00,09:50,Biocontrol systems,Mr. R.Premkumar,B405
SATURDAY,13:00,13:50,Diagnostic and Therapeutic Equipment,Mrs. Jemina Asnoth Sylvia J,B410
THURSDAY,10:00,10:50,Diagnostic and Therapeutic Equipment,Mrs. Jemina Asnoth Sylvia J,A110
FRIDAY,13:00,13:50,Diagnostic and Therapeutic Equipment,Mrs. Jemina Asnoth Sylvia J,A203
TUESDAY,11:50,13:30,Diagnostic and Therapeutic Equipment Laboratory,Mrs. Shanthipriya A,Diagnostic and Therapeutic Equipment Lab
TUESDAY,15:50,17:30,Diagnostic and Therapeutic Equipment Laboratory,Mrs. Shanthipriya A,Diagnostic and Therapeutic Equipment Lab
WEDNESDAY,11:50,13:30,Diagnostic and Therapeutic Equipment Laboratory,Mrs. Shanthipriya A,Diagnostic and Therapeutic Equipment Lab
TUESDAY,17:30,19:10,Diagnostic and Therapeutic Equipment Laboratory,Mrs. Shanthipriya A,Diagnostic and Therapeutic Equipment Lab
THURSDAY,14:00,14:50,Signals and Systems Analysis,Mrs. Dr. R. Kalpana,B408
SATURDAY,08:00,08:50,Signals and Systems Analysis,Mrs. Dr. R. Kalpana,A108
TUESDAY,17:30,19:10,Signals and Systems Analysis,Mrs. Dr. R. Kalpana,Medical Image Processing Lab
FRIDAY,08:00,09:40,Signals and Systems Analysis,Mrs. Dr. R. Kalpana,Medical Image Processing Lab
FRIDAY,15:50,17:30,Python Programming for Machine Learning,Mrs. Shanthipriya A,DSP Lab
SATURDAY,17:30,19:10,Python Programming for Machine Learning,Mrs. Shanthipriya A,DSP Lab
WEDNESDAY,15:50,17:30,Python Programming for Machine Learning,Mrs. Shanthipriya A,DSP Lab
SATURDAY,15:50,17:30,Python Programming for Machine Learning,Mrs. Shanthipriya A,DSP Lab
SATURDAY,09:00,09:50,Microcontroller and Embedded System Design,Mr. Ramachandran.R,A304
FRIDAY,10:00,10:50,Microcontroller and Embedded System Design,Mr. Ramachandran.R,A302
THURSDAY,17:00,17:50,Microcontroller and Embedded System Design,Mr. Ramachandran.R,C101
SATURDAY,15:50,17:30,Microcontroller and Embedded System Design,Mr. Ramachandran.R,Microprocessor Lab-1
FRIDAY,13:50,15:30,Microcontroller and Embedded System Design,Mr. Ramachandran.R,Microprocessor Lab-1
