Day,StartTime,EndTime,Course,Teacher,Room
WEDNESDAY,13:00,13:50,Social and Ethical Issues in AI,New Faculty New  Staff - 28,B321
TUESDAY,14:00,14:50,Big Data Technology,HOD AIML,B322
TUESDAY,13:00,13:50,Big Data Technology,HOD AIML,B424
FRIDAY,14:00,14:50,Big Data Technology,HOD AIML,B213
SATURDAY,11:50,13:30,Big Data Technology,HOD AIML,TLFL4
FRIDAY,17:30,19:10,Big Data Technology,HOD AIML,TLFR2
THURSDAY,11:00,11:50,Information Retrieval (Professional Elective V),Mr. Magesh M P,C201
WEDNESDAY,08:00,08:50,Information Retrieval (Professional Elective V),Mr. Magesh M P,A209
SATURDAY,15:50,17:30,Information Retrieval (Professional Elective V),Mr. Magesh M P,TLGL3
SATURDAY,13:50,15:30,Information Retrieval (Professional Elective V),Mr. Magesh M P,TLGL4
SATURDAY,18:00,18:50,Supply Chain Analytics (Professional Elective V),Dr. Raju K,A303
THURSDAY,09:00,09:50,Supply Chain Analytics (Professional Elective V),Dr. Raju K,C103
THURSDAY,08:00,08:50,Supply Chain Analytics (Professional Elective V),Dr. Raju K,B416
TUESDAY,10:00,10:50,Data Visualization using Python (Professional Elective III),Mr. Vijay K,B423
TUESDAY,09:00,09:50,Data Visualization using Python (Professional Elective III),Mr. Vijay K,A104/105
FRIDAY,17:30,19:10,Data Visualization using Python (Professional Elective III),Mr. Vijay K,TLFL4
FRIDAY,15:50,17:30,Data Visualization using Python (Professional Elective III),Mr. Vijay K,KFR03
FRIDAY,13:00,13:50,Secure Systems Engineering,Dr. N M Balamurugan,B218
TUESDAY,08:00,08:50,Secure Systems Engineering,Dr. N M Balamurugan,B321
TUESDAY,11:00,11:50,Secure Systems Engineering,Dr. N M Balamurugan,A303
