Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,13:00,13:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A209
FRIDAY,17:00,17:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A209
FRIDAY,18:00,18:50,Theory of Computation,Mr. Dr.K.Ananthajothi,A303
WEDNESDAY,15:00,15:50,Theory of Computation,Mr. Dr.K.Ananthajothi,C302
TUESDAY,11:00,11:50,Fundamentals of Mobile Computing,HOD CSE,A304
WEDNESDAY,13:00,13:50,Fundamentals of Mobile Computing,HOD CSE,B417
SATURDAY,15:00,15:50,Fundamentals of Mobile Computing,HOD CSE,B321
TUESDAY,10:00,10:50,Web Programming,New Staff - 04,A110
FRIDAY,14:00,14:50,Web Programming,New Staff - 04,C201
SATURDAY,15:00,15:50,Web Programming,New Staff - 04,B417
FRIDAY,11:50,13:30,Web Programming,New Staff - 04,KFL03
TUESDAY,08:00,09:40,Web Programming,New Staff - 04,KSL03
THURSDAY,11:50,13:30,Web Programming,New Staff - 04,KFR03
THURSDAY,08:00,09:40,Web Programming,New Staff - 04,JR3
SATURDAY,14:00,14:50,Computer Networks,Mrs. Dr.R.Sabitha,A309
WEDNESDAY,14:00,14:50,Computer Networks,Mrs. Dr.R.Sabitha,A303
FRIDAY,16:00,16:50,Computer Networks,Mrs. Dr.R.Sabitha,A109
WEDNESDAY,15:50,17:30,Computer Networks,Mrs. Dr.R.Sabitha,TLFL2
THURSDAY,08:00,09:40,Computer Networks,Mrs. Dr.R.Sabitha,TLGL1
SATURDAY,11:50,13:30,Computer Networks,Mrs. Dr.R.Sabitha,KFL03
WEDNESDAY,17:30,19:10,Computer Networks,Mrs. Dr.R.Sabitha,TLGL4
SATURDAY,17:00,17:50,Foundations of Artificial Intelligence,Mrs. Deepa B,B211
FRIDAY,15:00,15:50,Foundations of Artificial Intelligence,Mrs. Deepa B,B419
SATURDAY,16:00,16:50,Foundations of Artificial Intelligence,Mrs. Deepa B,B221
THURSDAY,09:50,11:30,Foundations of Artificial Intelligence,Mrs. Deepa B,TLGL3
TUESDAY,08:00,09:40,Foundations of Artificial Intelligence,Mrs. Deepa B,KFR02
