Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,14:00,14:50,Analog Circuits –I,Mr. Dr.V.S.Selvakumar,C307
MONDAY,15:00,15:50,Analog Circuits –I,Mr. Dr.V.S.Selvakumar,B404
TUESDAY,10:00,10:50,Analog Circuits –I,Mr. Dr.V.S.Selvakumar,A204
MONDAY,12:00,12:50,Electromagnetic Fields,Mrs. Anitha Mary M,C101
WEDNESDAY,17:00,17:50,Electromagnetic Fields,Mrs. Anitha Mary M,B418
WEDNESDAY,10:00,10:50,Electromagnetic Fields,Mrs. Anitha Mary M,A310
THURSDAY,09:00,09:50,Digital Principles and System Design,Mrs. Anitha Mary M,A211
MONDAY,14:00,14:50,Digital Principles and System Design,Mrs. Anitha Mary M,A204
WEDNESDAY,11:00,11:50,Digital Principles and System Design,Mrs. Anitha Mary M,A302
MONDAY,11:00,11:50,Fourier series and Number theory,Dr. Ponmana Selvan Arumugam,B212
FRIDAY,17:00,17:50,Fourier series and Number theory,Dr. Ponmana Selvan Arumugam,A308
TUESDAY,16:00,16:50,Fourier series and Number theory,Dr. Ponmana Selvan Arumugam,A208
THURSDAY,13:00,13:50,Fourier series and Number theory,Dr. Ponmana Selvan Arumugam,A302
FRIDAY,08:00,09:40,Analog and Digital Circuits Laboratory,Mrs. Tamilarasi M,Basic Electronics Lab-1
TUESDAY,08:00,09:40,Analog and Digital Circuits Laboratory,Mrs. Tamilarasi M,Basic Electronics Lab-1
MONDAY,08:00,09:40,Analog and Digital Circuits Laboratory,Mrs. Tamilarasi M,Basic Electronics Lab-1
TUESDAY,13:50,15:30,Analog and Digital Circuits Laboratory,Mrs. Tamilarasi M,Basic Electronics Lab-1
TUESDAY,13:00,13:50,Introduction to Python Programming,Mrs. Sushma S Jagtap,A211
FRIDAY,09:50,11:30,Introduction to Python Programming,Mrs. Sushma S Jagtap,MCT CAD Lab
MONDAY,08:00,09:40,Introduction to Python Programming,Mrs. Sushma S Jagtap,MCT CAD Lab
THURSDAY,17:30,19:10,Introduction to Python Programming,Mrs. Sushma S Jagtap,MCT CAD Lab
WEDNESDAY,11:50,13:30,Introduction to Python Programming,Mrs. Sushma S Jagtap,MCT CAD Lab
