Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,18:00,18:50,Analog Circuits –I,Dr. Kumaran N,C103
THURSDAY,10:00,10:50,Analog Circuits –I,Dr. Kumaran N,C102
MONDAY,08:00,08:50,Analog Circuits –I,Dr. Kumaran N,A211
THURSDAY,11:00,11:50,Electromagnetic Fields,Ms. S.Priyanka Devi,A305
THURSDAY,15:00,15:50,Electromagnetic Fields,Ms. S.Priyanka Devi,B410
TUESDAY,15:00,15:50,Electromagnetic Fields,Ms. S.Priyanka Devi,C302
FRIDAY,17:00,17:50,Digital Principles and System Design,Mr. Asokan V,B220
FRIDAY,09:00,09:50,Digital Principles and System Design,Mr. Asokan V,B415
FRIDAY,12:00,12:50,Digital Principles and System Design,Mr. Asokan V,A309
FRIDAY,10:00,10:50,Fourier series and Number theory,Mr. Sathiragavan M,A205
MONDAY,17:00,17:50,Fourier series and Number theory,Mr. Sathiragavan M,B425
THURSDAY,14:00,14:50,Fourier series and Number theory,Mr. Sathiragavan M,B401
TUESDAY,13:00,13:50,Fourier series and Number theory,Mr. Sathiragavan M,B321
TUESDAY,09:50,11:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Basic Electronics Lab-1
WEDNESDAY,17:30,19:10,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Basic Electronics Lab-1
WEDNESDAY,15:50,17:30,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Basic Electronics Lab-1
THURSDAY,08:00,09:40,Analog and Digital Circuits Laboratory,Mr. G Loganathan,Basic Electronics Lab-1
TUESDAY,08:00,08:50,Introduction to Python Programming,Mr. Murali Krishna K,B107
MONDAY,10:00,10:50,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
MONDAY,13:50,15:30,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
MONDAY,11:50,13:30,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
MONDAY,11:00,11:50,Introduction to Python Programming,Mr. Murali Krishna K,MCT CAD Lab
