Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,10:00,10:50,Modern Digital Communication,Mrs. Dr.S.Chitra,C202
FRIDAY,10:00,10:50,Modern Digital Communication,Mrs. Dr.S.Chitra,A102
TUESDAY,08:00,08:50,Modern Digital Communication,Mrs. Dr.S.Chitra,A311
SATURDAY,15:50,17:30,Communication Systems Laboratory,Mr. Murali Krishna K,Communication Systems Lab
FRIDAY,15:50,17:30,Communication Systems Laboratory,Mr. Murali Krishna K,Communication Systems Lab
THURSDAY,09:50,11:30,Communication Systems Laboratory,Mr. Murali Krishna K,Communication Systems Lab
FRIDAY,17:30,19:10,Communication Systems Laboratory,Mr. Murali Krishna K,Communication Systems Lab
TUESDAY,13:50,15:30,Industrial Internship,Mr. Karthi J,MEMS Lab
FRIDAY,08:00,09:40,Industrial Internship,Mr. Karthi J,Fluid Mechanics Lab
SATURDAY,11:00,11:50,Digital Signal Processing,Mrs. Radhamani .V,B403
WEDNESDAY,15:00,15:50,Digital Signal Processing,Mrs. Radhamani .V,B419
TUESDAY,13:00,13:50,Digital Signal Processing,Mrs. Radhamani .V,B418
FRIDAY,11:50,13:30,Digital Signal Processing,Mrs. Radhamani .V,DSP Lab
THURSDAY,08:00,09:40,Digital Signal Processing,Mrs. Radhamani .V,DSP Lab
FRIDAY,08:00,09:40,Soft Skills – II,Mr. Gururaj D,KFL02
SATURDAY,13:50,15:30,Soft Skills – II,Mr. Gururaj D,TLFR4
THURSDAY,13:00,13:50,Information theory and coding,Mr. Dr. T. Manikandan,A208
SATURDAY,12:00,12:50,Information theory and coding,Mr. Dr. T. Manikandan,B212
THURSDAY,14:00,14:50,Information theory and coding,Mr. Dr. T. Manikandan,A211
FRIDAY,15:00,15:50,Medical electronics,Mrs. B.Thilakavathi,B321
TUESDAY,16:00,16:50,Medical electronics,Mrs. B.Thilakavathi,B222
WEDNESDAY,10:00,10:50,Medical electronics,Mrs. B.Thilakavathi,B220
TUESDAY,12:00,12:50,Introduction to MEMS,Dr. R Jeevani,C302
WEDNESDAY,12:00,12:50,Introduction to MEMS,Dr. R Jeevani,C308
WEDNESDAY,09:00,09:50,Introduction to MEMS,Dr. R Jeevani,B404
TUESDAY,17:00,17:50,Control System Engineering,Mrs. Radhamani .V,A208
WEDNESDAY,18:00,18:50,Control System Engineering,Mrs. Radhamani .V,A202
SATURDAY,08:00,08:50,Control System Engineering,Mrs. Radhamani .V,C101
