Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,18:00,18:50,Machine Design,Mr. Venkateshwaran N,A103
WEDNESDAY,10:00,10:50,Machine Design,Mr. Venkateshwaran N,B210
WEDNESDAY,17:00,17:50,Machine Design,Mr. Venkateshwaran N,B422
MONDAY,11:50,13:30,Component Modeling Laboratory,Mr. Loganathan.K,Mech CAD Lab
MONDAY,15:50,17:30,Component Modeling Laboratory,Mr. Loganathan.K,Mech CAD Lab
MONDAY,17:30,19:10,Component Modeling Laboratory,Mr. Loganathan.K,Mech CAD Lab
THURSDAY,08:00,09:40,Component Modeling Laboratory,Mr. Loganathan.K,Mech CAD Lab
TUESDAY,17:00,17:50,Heat and Mass Transfer,Mr. Dr. Chandrasekar P,B211
FRIDAY,12:00,12:50,Heat and Mass Transfer,Mr. Dr. Chandrasekar P,B222
TUESDAY,16:00,16:50,Heat and Mass Transfer,Mr. Dr. Chandrasekar P,C202
MONDAY,17:30,19:10,Heat and Mass Transfer,Mr. Dr. Chandrasekar P,Thermal Lab 2
MONDAY,11:50,13:30,Heat and Mass Transfer,Mr. Dr. Chandrasekar P,Thermal Lab 1
MONDAY,10:00,10:50,Metrology and Measurements,Mr. C. Devanathan,A302
TUESDAY,08:00,08:50,Metrology and Measurements,Mr. C. Devanathan,B404
THURSDAY,18:00,18:50,Metrology and Measurements,Mr. C. Devanathan,B106
THURSDAY,13:50,15:30,Metrology and Measurements,Mr. C. Devanathan,Metrology & Measurement Lab
WEDNESDAY,13:50,15:30,Metrology and Measurements,Mr. C. Devanathan,Metrology & Measurement Lab
FRIDAY,10:00,10:50,Economics for Engineers,Dr. Rajesh Kumar B,C101
FRIDAY,16:00,16:50,Economics for Engineers,Dr. Rajesh Kumar B,A104/105
WEDNESDAY,09:00,09:50,Economics for Engineers,Dr. Rajesh Kumar B,B210
FRIDAY,13:50,15:30,Soft Skills – II,Mrs. Aruna R,TLFR3
WEDNESDAY,11:50,13:30,Soft Skills – II,Mrs. Aruna R,KFR01
