Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,18:00,18:50,Essentials of Human Resources  Management,Mrs. Preetha T,A102
WEDNESDAY,18:00,18:50,Essentials of Human Resources  Management,Mrs. Preetha T,B410
TUESDAY,08:00,08:50,Principles of Financial Management,Dr. Sindhu Al,C202
MONDAY,11:00,11:50,Principles of Financial Management,Dr. Sindhu Al,B415
TUESDAY,09:00,09:50,Usability Design of Software  Applications,Mrs. Rajammal K,B211
TUESDAY,11:00,11:50,Usability Design of Software  Applications,Mrs. Rajammal K,B425
FRIDAY,11:00,11:50,Usability Design of Software  Applications,Mrs. Rajammal K,B422
WEDNESDAY,15:50,17:30,Usability Design of Software  Applications,Mrs. Rajammal K,TLFL1
FRIDAY,13:50,15:30,Usability Design of Software  Applications,Mrs. Rajammal K,TLGL4
WEDNESDAY,09:00,09:50,IT Workshop,New Faculty New  Staff - 23,B410
MONDAY,10:00,10:50,IT Workshop,New Faculty New  Staff - 23,B410
THURSDAY,15:50,17:30,IT Workshop,New Faculty New  Staff - 23,TLFR5
MONDAY,11:50,13:30,IT Workshop,New Faculty New  Staff - 23,TLFR5
MONDAY,14:00,14:50,Modern Web Applications,New Faculty New  Staff - 22,A202
TUESDAY,14:00,14:50,Modern Web Applications,New Faculty New  Staff - 22,B107
WEDNESDAY,12:00,12:50,Modern Web Applications,New Faculty New  Staff - 22,A208
WEDNESDAY,09:50,11:30,Modern Web Applications,New Faculty New  Staff - 22,TLFR3
MONDAY,17:30,19:10,Modern Web Applications,New Faculty New  Staff - 22,TLFL2
