Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,11:50,13:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
WEDNESDAY,17:30,19:10,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
SATURDAY,11:50,13:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
WEDNESDAY,11:50,13:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
FRIDAY,15:50,17:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
WEDNESDAY,13:50,15:30,Robotics and Automation Problem Solving using AI, ML and DL,Mr. Ramkumar S,Isaac Asimov Laboratory
FRIDAY,15:00,15:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,A310
TUESDAY,11:00,11:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,A303
SATURDAY,16:00,16:50,Fundamentals of Management for Engineers,Mr. P.Vimalanathan,B426
THURSDAY,15:00,15:50,Computer Integrated Manufacturing,Mr. Eswaran A,B408
SATURDAY,18:00,18:50,Computer Integrated Manufacturing,Mr. Eswaran A,A309
SATURDAY,11:00,11:50,Computer Integrated Manufacturing,Mr. Eswaran A,B403
TUESDAY,10:00,10:50,Material Handling system,Mr. R Saravanan,B322
SATURDAY,15:00,15:50,Material Handling system,Mr. R Saravanan,C102
WEDNESDAY,11:00,11:50,Material Handling system,Mr. R Saravanan,A304
WEDNESDAY,09:00,09:50,Advanced Manufacturing Systems,Mr. Venugopal K,B426
THURSDAY,10:00,10:50,Advanced Manufacturing Systems,Mr. Venugopal K,B426
TUESDAY,15:00,15:50,Advanced Manufacturing Systems,Mr. Venugopal K,A211
SATURDAY,08:00,09:40,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Computer Application in Chemical Engg Lab
WEDNESDAY,11:50,13:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Basic Electronics Lab-2
SATURDAY,11:50,13:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Chemical Reaction Engineering Lab
TUESDAY,11:50,13:30,Innovation and Design thinking for Robotics and Automation,Mr. R Saravanan,Embedded System Laboratory(EEE)
